vocab,class,endpointUrl
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,https://libris.kb.se/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,https://schema.gov.it/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://query.wikidata.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://api.druid.datalegend.net/datasets/dataLegend/CEDAR-S/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#Variable,https://covidontheweb.inria.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://sparql.string-db.org/
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#SymmetricProperty,http://uccaribe.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://lipidmaps.org/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#IndividualPropertyAtom,https://metadb.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,http://vocab.getty.edu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://sparql.uniprot.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://ldf.fi/mmm/sparql
http://spinrdf.org/spin#,http://spinrdf.org/spin#ConstructTemplate,http://uriburner.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty,http://vocabs.ardc.edu.au/repository/api/sparql/aas_the-unified-astronomy-thesaurus_4-0-1
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://demo.openlinksw.com/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#SameIndividualAtom,https://metadb.riken.jp/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://bmrbpub.pdbj.org/search/rdf
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDisjointProperties,https://lod.openlinksw.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Literal,https://es.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,http://statistics.data.gov.uk/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#NodeShape,https://api.druid.datalegend.net/datasets/IISG/iisg-kg/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#SPARQLTarget,https://linkeddata.uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://eventmedia.eurecom.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://ld.cultural.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#FunctionalProperty,https://opendata.aragon.es/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,http://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://linked.opendata.cz/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,https://data.europa.eu/sparql
,b8,
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDisjointProperties,http://premon.fbk.eu/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,https://ldf.fi/folklore/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://rdf.insee.fr/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#OrderedCollection,https://fr.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://cr.eionet.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#InverseFunctionalProperty,https://bio2rdf.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://api.finto.fi/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://knowledge.brc.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://sparql.orthodb.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#NamedIndividual,http://xula.eagle-i.net/sparqler/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#DatavaluedPropertyAtom,https://linkeddata.uriburner.com/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://ldf.fi/kirjasampo/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://sparql.uniprot.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://ldf.fi/mmm/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,http://vocab.getty.edu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://sparql.string-db.org/
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,http://sparql.orthodb.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Container,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://lod.tamtamresearch.com/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,http://data.persee.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,http://wasabi.inria.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://dbkwik.webdatacommons.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://hitontology.eu/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://lod.sztaki.hu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://zbw.eu/beta/sparql/stw/query
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://datos.bne.es/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,http://uriburner.com/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#SPARQLAskExecutable,http://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,https://opendata.aragon.es/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://bio2rdf.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://api.finto.fi/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,http://tsu.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#NamedIndividual,http://hawaii.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#OntologyProperty,https://data.bnf.fr/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag,http://es.dbpedia.org/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#TargetType,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://data.gesis.org/claimskg/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://sparql.uniprot.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://ldf.fi/mmm/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://data.persee.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ReflexiveProperty,http://sparql.southgreen.fr
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://ldf.fi/ww1lod/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://sparql.string-db.org/
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DeprecatedClass,https://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Container,http://es.dbpedia.org/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#NodeShape,https://semantic.eea.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://lod.tamtamresearch.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ReflexiveProperty,https://linkeddata.uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://zbw.eu/beta/sparql/gnd/query
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#Target,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://hitontology.eu/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,https://api.druid.datalegend.net/datasets/MiconSchorsij/thesaurus/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#SPARQLSelectValidator,http://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,http://wasabi.inria.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://linked.opendata.cz/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://alaska.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#FunctionalProperty,https://schema.gov.it/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,https://data.epo.org/linked-data/query
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,http://es.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#OntologyProperty,http://datos.bcn.cl/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://kaiko.getalp.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#SymmetricProperty,http://metadb.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Thing,https://dbmi-icode-01.dbmi.pitt.edu/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://data.mvcr.gov.cz/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://kaiko.getalp.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#SymmetricProperty,http://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#OntologyProperty,http://linkedgeodata.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,https://ldf.fi/warsa/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#OntologyProperty,https://lod.abes.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,http://sparql.lynx-project.eu
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://ldf.fi/warsa/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,http://vocab.getty.edu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DeprecatedClass,https://landportal.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://www.foodie-cloud.org/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#SameIndividualAtom,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://clara.univ-nantes.fr/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://ontology.inrae.fr/frenchcropusage/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,https://data.dia.gov.cz/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#Validator,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://ld.cultural.jp/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,https://api.druid.datalegend.net/datasets/AdamNet/Geography/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Literal,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#Target,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://linked.opendata.cz/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#NamedIndividual,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Axiom,http://psm.eagle-i.net/sparqler/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,http://wasabi.inria.fr/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,https://www.govdata.de/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#NamedIndividual,http://factforge.net/repositories/ff-news
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#IndividualPropertyAtom,http://uriburner.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://rdf.insee.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ReflexiveProperty,http://dati.isprambiente.it/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://sparql.europeana.eu
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://lod.tamtamresearch.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,http://vocabs.ands.org.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_2018
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.idref.fr/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#ClassAtom,http://sparql.southgreen.fr
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://semanticweb.cs.vu.nl/dss/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,http://de.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://metadb.riken.jp/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#Parameterizable,http://lod.openlinksw.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,http://fr.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,http://upr.eagle-i.net/sparqler/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#ClassAtom,https://linkeddata.uriburner.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,http://es.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#DatatypeProperty,https://ts.glycosmos.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://www.bgee.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,https://kaiko.getalp.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,http://sparql.odw.tw
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://geo.linkeddata.es/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://weakg.i3s.unice.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDisjointClasses,https://mmisw.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://data.cervantesvirtual.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,http://opendatacommunities.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,http://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,https://covidontheweb.inria.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://data.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://opendatacommunities.org/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,https://rdf.insee.fr/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,http://vocabs.ands.org.au/repository/api/sparql/ga_geologic-unit-type_v0-1
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://lsd.dbcls.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://utep.eagle-i.net/sparqler/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,https://alma.uni.lu/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,http://api.finto.fi/sparql
,b9,
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Thing,http://metadb.riken.jp/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Class,http://linkeddata.finki.ukim.mk/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#SymmetricProperty,https://dbmi-icode-01.dbmi.pitt.edu/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,http://sparql.uniprot.org
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#AbstractResult,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#NodeShape,https://api.druid.datalegend.net/datasets/dataLegend/Admissies-DH/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#IrreflexiveProperty,https://metadb.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Axiom,https://sparql.glyconavi.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Resource,https://publications.europa.eu/webapi/rdf/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Thing,https://fr.dbpedia.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Resource,https://pgxlod.loria.fr/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq,https://linkeddata.uriburner.com/sparql
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#SPARQLFunction,http://db.artsdata.ca/repositories/artsdata
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#JSExecutable,http://lod.openlinksw.com/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://jsu.eagle-i.net/sparqler/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Bag,https://api.druid.datalegend.net/datasets/andb/andb-leden/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#InverseFunctionalProperty,https://semantic.eea.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDisjointClasses,http://opendatacommunities.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,https://glyconnect.expasy.org/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Resource,https://jpsearch.go.jp/rdf/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://joinup.ec.europa.eu/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://mmisw.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,http://datos.bne.es/sparql
,b10,
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,http://dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Restriction,https://ts.glycosmos.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#FunctionalProperty,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,https://lod.abes.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://cs.dbpedia.org/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,https://data.mvcr.gov.cz/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://data.cervantesvirtual.com/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Container,http://de.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,https://api.druid.datalegend.net/datasets/andb/adb-leden/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDifferent,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,http://db.artsdata.ca/repositories/artsdata
http://www.w3.org/ns/shacl#,http://www.w3.org/ns/shacl#PropertyShape,https://mmisw.org/sparql
,b11,
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#SymmetricProperty,https://es.dbpedia.org/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,https://kaiko.getalp.org/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq,https://orkg.org/triplestore
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,https://data.gesis.org/claimskg/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AnnotationProperty,https://ontology.inrae.fr/frenchcropusage/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#ConceptScheme,https://vocab.nerc.ac.uk/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#NamedIndividual,http://ts.opendata.inrae.fr/sparql
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,http://de.dbpedia.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,http://linkedlifedata.com/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Concept,https://data.persee.fr/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Resource,https://api.druid.datalegend.net/datasets/IISG/VanMeerendonk/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#Atom,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#TransitiveProperty,https://schema.gov.it/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Thing,https://knowledge.brc.riken.jp/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#ObjectProperty,http://weakg.i3s.unice.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://data.mpsv.cz/sparql/
http://www.w3.org/1999/02/22-rdf-syntax-ns#,http://www.w3.org/1999/02/22-rdf-syntax-ns#Seq,http://data.rism.info/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#Collection,https://ldf.fi/warsa/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,https://www.foodie-cloud.org/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AsymmetricProperty,https://covidontheweb.inria.fr/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#AllDifferent,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#FunctionalProperty,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/2000/01/rdf-schema#,http://www.w3.org/2000/01/rdf-schema#Datatype,https://agrovoc.fao.org/sparql
http://www.w3.org/2003/11/swrl#,http://www.w3.org/2003/11/swrl#Imp,https://metadb.riken.jp/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2004/02/skos/core#OrderedCollection,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/2004/02/skos/core#,http://www.w3.org/2008/05/skos-xl#Label,http://ldf.fi/semparl/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Class,https://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/2002/07/owl#,http://www.w3.org/2002/07/owl#Ontology,https://sparql.crssnky.xyz/spql/imas/query
